id,title,isbn,language_code,num_pages,pub_year,total_copies,in_stock
41760,Billy Budd  Sailor and Other Uncompleted Writings: The Writings of Herman Melville  Volume 13,9780810111141,eng,1016,9/15/2017,19,7
41773,Billy Budd  marin,9782070709045,fre,182,5/14/1987,16,13
41780,The Elections of 2004,9781568028347,eng,213,3/15/2005,20,4
41781,Love Sick: A Smoldering Look at Love  Lust  and Marriage,9780810957909,eng,176,9/1/2005,16,13
41782,Goth-Icky: A Macabre Menagerie of Morbid Monstrosities,9780810957893,eng,176,9/1/2005,5,5
41783,Fluffy Humpy Poopy Puppy: A Ruff  Dog-Eared Look at Man's Best Friend,9780810970571,eng,176,9/1/2006,1,0
41784,Mike Nelson's Death Rat!,9780060934729,eng,336,4/15/2003,17,12
41786,Joel on Software,9781590593899,eng,384,10/28/2004,12,9
41793,Hackers & Painters: Big Ideas from the Computer Age,9780596006624,eng,272,5/25/2004,5,1
41804,I  Robot (Robot  #0.1),9780553803709,eng,224,6/1/2004,19,13
41805,I  Robot: The Illustrated Screenplay,9781596870413,eng,288,5/1/2004,7,7
41810,The Robots of Dawn (Robot #3),9780553299496,eng,435,3/1/1994,4,0
41814,I. Asimov,9780553569971,eng,578,1/1/1995,16,9
41815,Asimov's New Guide to Science,9780140172133,eng,896,5/27/1993,14,14
41820,Pebble in the Sky (Galactic Empire #3),9780553293425,eng,308,12/1/1991,16,13
41821,The Gods Themselves,9781857989342,eng,288,2/10/2000,20,8
41822,The Stars  Like Dust (Galactic Empire  #1),9780553293432,eng,304,12/1/1991,20,3
41824,The Currents of Space (Galactic Empire  #2),9780449015414,eng,192,1/1/1952,19,14
41832,Gold: The Final Science Fiction Collection,9780060556525,eng,416,10/21/2003,19,8
41834,Asimov's Guide to the Bible: The Old Testament,9780380010325,eng,677,11/1/1971,3,0
41840,100 Great Fantasy Short Short Stories,9780380699179,eng,395,8/1/1985,11,2
41851,Rock Star Superstar,9780142405741,en-US,229,4/6/2006,9,8
41856,Writings and Selected Narratives of the Exploration and Settlement of Virginia,9781598530018,en-US,1327,3/22/2007,7,2
41861,John  Paul  George & Ben,9780786848935,eng,40,4/1/2006,9,4
41862,Evolution and the Theory of Games,9780521288842,eng,234,10/21/1982,13,11
41863,The Origins of Life: From the Birth of Life to the Origin of Language,9780192862099,eng,192,11/26/2000,17,17
41864,American Genesis: Captain John Smith and the Founding of Virginia,9780673393555,eng,224,8/17/2019,16,5
41865,Twilight (Twilight  #1),9780316015844,eng,501,9/6/2006,17,0
41885,Sense and Sensibility,9781593081256,eng,325,7/25/2004,14,8
41887,Uncle Shelby's ABZ Book,9780671211486,eng,80,9/9/1985,7,2
41890,Who Wants a Cheap Rhinoceros?,9780689851131,eng,64,8/1/2002,12,0
41899,Fantastic Beasts and Where to Find Them (Hogwarts Library),9780439321600,eng,128,6/1/2001,3,0
41900,J.K. Rowling - A Biography,9781843170174,eng,248,5/1/2003,12,5
41903,Das Zauberer-Handbuch - Die Magische Welt der Joanne K. Rowling von A bis Z,9783442451531,ger,304,11/1/2001,20,11
41907,Harry Potter und die Kammer des Schreckens (Harry Potter  #2),9783551552099,ger,351,9/30/2000,20,19
41908,Harry Potter und der Gefangene von Askaban (Harry Potter  #3),9783895849619,ger,13,8/31/2002,16,10
41909,Harry Potter ve Sırlar Odası (Harry Potter  #2),9783570211021,tur,403,10/1/2001,15,14
41911,Harry Potter und der Gefangene von Askaban (Harry Potter  #3),9783551552105,ger,448,4/1/2001,11,6
41918,There are No Children Here: The Story of Two Boys Growing Up in the Other America,9780385265560,eng,323,1/5/1992,6,3
41919,Infants  Children  and Adolescents (MyDevelopmentLab Series),9780205419289,en-US,784,9/10/2004,11,5
41926,Spring Music,9780552146555,eng,464,8/19/1999,2,1
41951,Scarlet Feather,9780451203779,eng,549,3/1/2002,13,11
41952,The Lilac Bus,9780099498643,eng,196,1/12/2007,13,5
41962,Light a Penny Candle,9780099498575,eng,832,5/4/2006,14,6
41967,Evening Class,9780752876825,en-GB,528,6/30/2005,20,8
41977,Circle of Friends,9780099498599,eng,722,6/1/2006,11,4
41979,Nos rêves de Castelbay,9782268031675,fre,434,3/29/1999,12,6
41991,Les Saveurs de la vie,9782266129374,fre,893,6/19/2003,13,6
41993,Kiss,9780747268468,eng,512,9/7/2000,17,9
41994,Solo,9780747267454,eng,421,9/2/2002,10,10
41996,Two's Company,9780747267447,eng,448,10/27/2003,18,1
41998,Open House,9780747267430,en-US,448,3/3/2003,20,17
41999,The Dream Kingdom (The Morland Dynasty  #26),9780751533439,eng,640,11/1/2004,16,5
42001,Falling for You,9780755304851,eng,448,8/16/2004,16,13
42002,Millie's Fling,9780747264866,en-GB,512,8/16/2001,12,3
42003,Sheer Mischief,9780747268475,eng,504,8/2/2001,12,9
42007,Head Over Heels,9780747257363,en-US,448,6/10/1999,1,0
42010,Mixed Doubles,9780747257356,en-GB,416,7/2/1998,1,0
42012,Méli-mélo,9782290327500,fre,381,10/31/2002,19,15
42018,Seven Sunny Days,9780373895205,eng,352,4/26/2005,4,1
42020,Girl Meets Ape,9780340828069,eng,406,1/5/2004,9,9
42029,Girls' Night In,9780006514855,en-GB,586,7/3/2000,4,4
42036,Tales from Shakespeare,9780140621594,eng,288,10/26/2007,1,1
42038,Shakespeare's Sonnets,9781903436578,eng,488,8/21/1997,10,7
42040,Love Poems and Sonnets,9780385017336,eng,160,9/3/1957,1,0
42041,Shakespeare A to Z: The Essential Reference to His Plays  His Poems  His Life and Times  and More,9780385313612,eng,752,11/10/1991,10,0
42045,The Sonnets,9780140714531,eng,164,12/1/2001,4,3
42048,Shakespeare's Secret,9780805073874,eng,256,5/1/2005,5,5
42051,The Complete Sonnets and Poems,9780192819338,eng,624,7/18/2002,15,13
42054,The Arden Shakespeare Complete Works,9781903436615,eng,1347,7/5/2001,5,5
42055,Reduced Shakespeare: The Attention-impaired Readers Guide to the World's Best Playwright,9781401302207,en-US,256,7/11/2006,20,5
42056,The Cat Who Knew Shakespeare (Cat Who...  #7),9780747250388,eng,208,11/7/1996,10,7
42057,The Shakespeare Stealer (Shakespeare Stealer  #1),9780141305950,eng,224,7/1/2000,8,0
42060,Richard III,9780743482844,eng,369,7/1/2004,1,1
42068,King Henry VI  Part 3,9781903436318,eng,460,11/1/2001,15,12
42070,The Age Of Shakespeare,9780753819951,eng,208,7/7/2005,15,1
42078,Ukraine,9781864503364,eng,216,7/1/2005,6,5
42099,Jimi Hendrix: The Complete Guide to His Music  (Complete Guide to the Music of...),9781844494248,eng,96,12/1/2004,6,4
42140,Outside the Dog Museum (Answered Prayers  #4),9780765311856,eng,267,6/1/2005,10,1
42141,Glass Soup  (Vincent Ettrich  #2),9780765311801,eng,320,11/28/2006,5,4
42143,The Land of Laughs,9780312873110,eng,253,2/10/2001,19,18
42145,Sleeping in Flame (Answered Prayers  #2),9780765311863,en-US,304,10/1/2004,9,0
42146,Bones of the Moon (Answered Prayers  #1),9780312873127,eng,224,5/3/2002,8,2
42148,Kissing the Beehive (Crane's View  #1),9780575402911,eng,256,8/10/2000,10,1
42149,Baby Proof,9780312348649,eng,340,6/13/2006,16,6
42155,Something Blue (Darcy & Rachel  #2),9780312323868,en-US,338,3/21/2006,7,0
42156,Something Borrowed (Darcy & Rachel  #1),9780312321185,eng,322,6/1/2004,8,6
42157,P.S. Longer Letter Later (Elizabeth and Tara*Starr  #1),9780590213110,eng,234,5/1/1999,16,14
42158,P.S. Your Cat Is Dead,9780312321208,eng,218,11/15/2003,7,0
42162,P.S. I Love You Three!,9781880972472,eng,79,12/1/2002,12,10
42172,The Christmas Shoes (Christmas Hope #1),9780312289515,eng,132,11/9/2001,11,0
42177,Burning The Map,9780373250219,en-US,288,10/25/2002,1,0
42180,iMovie 4 & iDVD: The Missing Manual: The Missing Manual,9780596006938,eng,496,8/23/2004,3,3
42198,The Icarus Agenda,9780752858500,eng,836,7/1/2004,5,3
42210,Life Is a Dream,9780486421247,eng,96,7/1/2002,14,5
42211,Life Is a Dream and Other Spanish Classics (Eric Bentley's Dramatic Repertoire) - Volume II,73999140774,eng,298,4/1/2000,10,8
42212,Life Is A Dream = La Vida Es Sueño,9780486424736,eng,208,12/6/2002,2,0
42213,Life Is a Dream,9780143104827,eng,160,12/26/2006,20,7
42261,Stylepedia: A Guide to Graphic Design Mannerisms  Quirks  and Conceits,9780811833462,eng,336,11/9/2006,3,0
42278,I Can Fly,9780307001467,eng,24,9/9/2003,19,13
42300,A Whole Lotta Love,9780451210906,eng,384,1/6/2004,7,5
42308,The Best of Pippi Longstocking (Pippi Longstocking  #1-3),9780192753373,en-GB,378,10/9/2003,14,14
42311,Astrid Lindgren: Storyteller to the World,9780140326925,eng,64,11/1/1991,19,17
42323,Astrid Lindgren,9780805745252,eng,157,11/1/1994,18,12
42337,The Moffats (The Moffats  #1),9780152025410,eng,212,4/1/2001,5,2
42341,Arthur and the Lost Kingdoms,9780753810743,eng,282,12/31/1999,15,14
42355,God's Generals Why They Succeeded and Why Some Fail,9780883689448,eng,416,11/1/2000,12,7
42357,The Alley (The Alley  #1),9780152049188,eng,288,8/1/2003,10,2
42359,Pinky Pye (The Pyes  #2),9780152025656,eng,192,9/1/2000,17,7
42366,The Witch Family,9780152026103,eng,240,9/1/2000,9,1
42369,The Hundred Dresses,9780152052607,eng,80,9/1/2004,11,3
42376,Theater Shoes,9780613013376,en-US,252,11/1/1999,9,4
42377,Gemma Alone (Gemma  #3),9780440428657,eng,150,2/1/1987,11,5
42380,When the Siren Wailed,9780394931470,en-US,157,10/1/1977,8,8
42382,The Caine Mutiny Court-Martial,9780385514415,eng,120,4/20/1954,4,0
42389,Band of Brothers: E Company  506th Regiment  101st Airborne from Normandy to Hitler's Eagle's Nest,9780743464116,eng,432,9/1/2002,18,11
42390,Midnight Riders: The Story of the Allman Brothers Band,9780316294522,eng,343,7/1/1996,12,2
42408,Babar's World Tour,9780810957800,en-US,48,9/1/2005,12,4
42410,The Easter Rabbit's Parade,9780375827488,eng,40,1/27/2004,3,1
42415,The Little Fire Engine,9780375810701,eng,56,10/24/2000,6,3
42417,Right Stuff  Wrong Sex: America's First Women in Space Program,9780801883941,eng,256,10/26/2005,13,13
42424,The Right Stuff (To Protect and Defend #3),9780373273492,eng,256,2/23/2004,14,2
42425,For Whom the Bell Tolls,9781117066035,eng,503,1/1/1940,11,5
42429,Cliffs Notes on Hemingway's The Sun Also Rises,9780822012375,eng,80,5/20/1964,3,1
42430,Dune (Dune #1),9788497596824,spa,702,10/30/2003,11,5
42432,God Emperor of Dune (Dune Chronicles #4),9780575075061,eng,454,3/13/2003,5,3
42434,Sandworms of Dune (Dune Chronicles #8),9780765312938,en-US,494,8/7/2007,9,2
42435,In Harm's Way: The Sinking of the USS Indianapolis and the Extraordinary Story of Its Survivors,9780805073669,eng,339,5/1/2003,9,8
42438,Harm's Way,9781419950582,eng,261,5/27/2005,11,1
42439,Harm's Way: Lust & Madness & Murder & Mayhem,9780944092286,eng,132,10/1/1994,12,1
42444,I Like Winter (Seasons  #3),9780375810688,eng,56,10/24/2000,4,0
42447,Strawberry Girl,9780064405850,eng,208,4/26/2005,19,6
42485,Betsy-Tacy and Tib (Betsy-Tacy  #2),9780060244163,eng,128,11/9/1994,18,10
42489,After Collapse: The Regeneration of Complex Societies,9780816525096,eng,336,5/25/2006,11,9
42501,Seize The Fire,9780373161171,eng,249,7/25/1985,17,7
42512,We Were Soldiers Once... and Young: Ia Drang - The Battle that Changed the War in Vietnam,9780345475817,eng,480,11/23/2004,3,0
42513,We Were Soldiers Once ... and Young (Ia Drang - the Battle That Changed the War in Vietnam),9780060506988,eng,535,2/5/2002,16,14
42514,We were Soldiers Once... and young,9780552150262,eng,528,3/1/2002,7,6
42519,Eisenhower: Soldier and President,9780671747589,eng,640,10/15/1991,1,0
42525,Dwight D. Eisenhower (The American Presidents  #34),9780805069075,en-US,176,11/5/2002,11,0
42528,Crusade in Europe,9780801856686,eng,559,6/6/1997,12,5
42529,Total Cold War: Eisenhower's Secret Propaganda Battle at Home and Abroad,9780700614455,eng,506,2/23/2006,8,3
42533,So Far from God: The U.S. War With Mexico  1846-1848,9780806132792,eng,464,9/15/2000,6,0
42536,Yanks: The Epic Story of the American Army in World War I,9780743223850,eng,368,6/4/2002,15,1
42543,Eisenhower  Volume #2: The President,9780671605650,eng,749,10/1/1985,14,9
42547,The Autobiography of Martin Luther King  Jr.,9780446676502,eng,400,1/1/2001,19,4
42558,Bull Halsey,9781591146919,eng,440,4/21/2003,6,3
42573,The Water Babies,9781853261480,eng,224,12/5/1994,17,17
42579,Water  Water Everywhere: A Splash & Giggle Bath Book (Baby Einstein),9780786819119,eng,10,9/1/2003,6,0
42589,Shoot the Piano Player,9780679732549,eng,158,10/3/1990,18,0
42594,CliffsNotes on Shakespeare's Twelfth Night,9780822000945,eng,64,9/20/1960,18,13
42597,Twelfth Night: Or What You Will,9780521535144,eng,186,3/15/2004,7,4
42602,How to Spell Like a Champ,9780761143697,eng,192,11/16/2006,14,1
42603,Black Like Me,9780451208644,eng,208,5/6/2003,12,8
42604,Men Are Like Waffles  Women Are Like Spaghetti,9780736904865,eng,253,1/1/2001,11,0
42606,As You Like It,9781932219043,en-US,2,9/6/2005,13,13
42607,As You Like It,9780743484862,eng,263,8/23/2011,10,5
42609,As You Like It,9781904271222,eng,449,7/25/2006,14,11
42612,As You Like It (No Fear Shakespeare),9781411401044,eng,256,6/22/2004,5,4
42615,War of the Rats,9780553581355,eng,512,6/6/2000,17,3
42622,Nimitz Class (Admiral Arnold Morgan  #1),9780060564421,eng,495,2/3/2004,4,3
42625,Nimitz Class (Admiral Arnold Morgan  #1),9780061096846,eng,528,1/23/1998,12,4
42631,Having a Mary Heart in a Martha World: Finding Intimacy with God in the Busyness of Life,9781578562589,eng,256,7/18/2000,17,1
42632,Thirst,9780807068960,eng,88,10/15/2006,11,2
42634,The Gilded Web (Web  #1),9780440243069,eng,480,11/28/2006,12,11
42641,Resurrection,9780735102866,eng,562,2/1/2000,1,1
42647,Cold Mountain,9780871136794,eng,356,5/16/1997,1,0
42652,Red Road From Stalingrad: Recollections of a Soviet Infantryman,9781844151455,en-US,195,1/19/2005,10,8
42661,The Fall of Berlin 1945,9780142002803,eng,490,4/29/2003,5,4
42662,Paris: After the Liberation 1944-1949,9780142437926,eng,464,8/31/2004,15,12
42668,Demon Angel (The Guardians  #1),9780425213476,eng,432,1/2/2008,10,8
42682,Mariel Hemingway's Healthy Living from the Inside Out: Every Woman's Guide to Real Beauty  Renewed Energy  and a Radiant Life,9780060890391,eng,288,12/26/2006,1,0
42688,Hemingway vs. Fitzgerald,9781585671267,eng,352,12/1/2001,12,9
42691,The Haj,9780553248647,eng,525,5/1/1985,12,4
42692,Mila 18,9780553241600,eng,563,11/1/1983,13,7
42693,A God in Ruins,9780061097935,eng,517,9/5/2000,16,12
42694,Battle Cry,9780060751869,eng,694,6/28/2005,8,8
42695,The Angry Hills,9780553277876,eng,245,1/1/1984,7,6
42697,Exodus,9780553258479,eng,608,10/1/1986,20,1
42698,Oh  Play That Thing,9780143036050,en-US,384,10/25/2005,6,3
42701,The Van (The Barrytown Trilogy  #3),9780140260021,eng,320,3/1/1997,16,14
42706,Fish & Chips (The Barrytown Trilogie  #3),9783596153022,ger,314,10/1/2002,8,5
42714,The Giggler Treatment,9780439993852,en-GB,112,7/20/2001,16,5
42718,A Star Called Henry,9780099284482,eng,342,9/7/2000,1,1
42719,The Van,9780436200526,eng,312,8/4/1991,1,1
42728,Rover rettet Weihnachten.,9783570127216,ger,160,9/1/2002,18,7
42738,The Snapper,9783596153039,ger,217,9/1/2002,12,12
42741,Yeats Is Dead,9780099422341,eng,298,6/6/2002,1,0
42758,The Fantastic Vampire: Studies in the Children of the Night: Selected Essays from the Eighteenth International Conference on the Fantastic in the Arts,9780313309335,eng,176,3/30/2002,5,2
42763,A Dracula Handbook,9781413480948,eng,200,3/23/2005,13,4
42772,Real Estate Loopholes: Secrets of Successful Real Estate Investing,9780446691352,eng,240,12/31/2003,7,5
42777,Hope is the Thing with Feathers: A Personal Chronicle of Vanished Birds,9780446677493,eng,384,4/1/2001,1,1
42797,Goodbye Forever (Sweet Dreams  #72),9780553243567,eng,135,12/31/1984,16,5
42798,Winter Dreams (Sweet Dreams  #141),9780553270624,eng,176,2/1/1988,5,0
42802,First  Last and Always (Sweet Dreams  #96),9780553251791,eng,160,9/1/1985,4,2
42808,P.S. I Love You (Sealed with a Kiss #4),9780373033669,eng,192,4/24/1995,15,0
42811,PS I Love You Baby Collection,9780962247729,en-US,79,12/31/1990,17,5
42818,Tales from Margaritaville,9780156026987,en-US,230,6/3/1989,4,2
42819,A Pirate Looks at Fifty,9780449005866,eng,420,11/28/1999,16,7
42831,The Parrot-Head Companion: An Insider's Guide to Jimmy Buffett,9780806520155,eng,176,1/1/1998,9,8
42849,The Dog Who Loved Too Much: Tales  Treatments and the Psychology of Dogs,9780553375268,eng,258,3/3/1997,3,0
42854,Barack Obama: Working to Make a Difference,9780822560562,en-US,48,4/1/2006,9,2
42855,Great Speeches by African Americans: Frederick Douglass  Sojourner Truth  Dr. Martin Luther King  Jr.  Barack Obama  and Others,9780486447612,eng,160,4/28/2006,8,4
42862,The Heart of a Leader,9781562924881,en-US,162,6/1/1999,5,2
42863,Mission Possible,9780071348270,eng,242,4/30/1999,2,1
42864,Lead Like Jesus: Lessons from the Greatest Leadership Role Model of All Time,9780849918728,en-US,239,3/1/2007,3,1
42866,The Little Book of Coaching: Motivating People to Be Winners,9780066621036,en-US,128,1/23/2001,11,7
42867,Full Steam Ahead!: Unleash the Power of Vision in Your Work and Your Life,9781576753064,en-US,192,10/1/2004,18,15
42869,The Servant Leader,23755004321,eng,128,3/11/2003,20,12
42876,Down Under,9780552997034,eng,398,8/6/2001,11,9
42878,A Walk in the Woods: Rediscovering America on the Appalachian Trail,9780767902519,eng,276,5/4/1998,4,3
42880,Bizarre World,9780751510614,eng,120,5/1/2001,9,3
42882,The Life and Times of the Thunderbolt Kid: A Memoir,9780767919371,en-US,268,9/25/2007,4,1
42883,Bill Bryson: The Complete Notes,9780385601313,eng,544,10/5/2000,4,0
42885,Motel Blues,9782228897358,fre,399,4/15/2003,1,1
42891,Journeys in English,9780563496267,eng,3,2/2/2004,4,3
42895,Una breve historia de casi todo,9788478713806,spa,567,4/30/2006,11,0
42898,Lover Revealed (Black Dagger Brotherhood  #4),9780451412355,eng,480,3/6/2007,1,1
42899,Dark Lover (Black Dagger Brotherhood  #1),9780451216953,eng,393,9/6/2005,5,4
42900,Lover Awakened (Black Dagger Brotherhood  #3),9780451219367,eng,448,9/5/2006,9,1
42909,All Things Wise and Wonderful,9780312335281,eng,448,11/1/2004,20,16
42915,CliffsNotes on Remarque's All Quiet on the Western Front,9780764586712,eng,112,12/20/2000,20,18
42916,All Quiet on the Western Front,9780449231807,en-GB,256,3/12/1987,5,4
42924,The Nightingale's Song,9780380815692,eng,384,10/30/2001,1,1
42926,Nightingale's Song,9780340878750,en-GB,219,10/19/2006,3,0
42929,Gai-Jin (Asian Saga  #3),9780440216803,eng,1236,4/3/1994,16,1
42932,Whirlwind (Asian Saga  #6),9780340766187,eng,1231,12/2/1999,9,9
42933,Tai-Pan (Asian Saga  #2),9780440184621,eng,734,9/1/2009,19,11
42934,Escape: The Love Story from Whirlwind,9780340654163,eng,584,7/1/1999,10,2
42953,Alaska,9780375761423,eng,868,11/12/2002,4,0
42955,The Drifters,9780449213537,eng,768,10/12/1986,2,2
42956,Sayonara,9780449204146,eng,208,9/12/1983,4,0
42959,The Bridge at Andau,9780449210505,en-US,288,9/12/1985,8,6
42960,Caribbean,9780812974928,eng,672,12/13/2005,2,2
42986,War and Remembrance (The Henry Family  #2),9780316954990,eng,1042,2/5/2002,7,6
42988,Don't Stop the Carnival,9780316955126,eng,416,5/15/1992,11,8
42989,The Hope (The Hope and the Glory  #1),9780316954419,eng,704,6/3/2002,3,2
42990,Youngblood Hawke,9780316955171,en-US,783,5/15/1992,12,5
42993,Aurora Dawn,9780316955096,en-US,288,4/15/1992,12,7
43010,The Curious Incident of the Dog in the Night-Time,9781419317262,eng,6,12/1/2006,14,5
43015,A Long Way Gone: Memoirs of a Boy Soldier,9780374105235,eng,229,2/13/2007,19,2
43017,Yellow Back Radio Broke-Down,9781564782380,eng,177,5/1/2000,4,4
43027,Anthem,9780452286351,eng,256,12/28/2004,7,1
43028,Sorrow's Anthem (Lincoln Perry  #2),9780312936600,eng,330,1/2/2007,12,12
43035,White Fang,9780439236195,eng,252,1/1/2001,8,5
43037,The Call of the Wild  White Fang and Other Stories,9780192835147,eng,400,8/20/1998,8,1
43039,White Fang,9781402725005,en-US,160,3/28/2006,8,5
43044,The Sea-Wolf and Selected Stories,9780451529367,eng,352,5/4/2004,13,10
